id,guid,receipt_number,device_number,device_name,operator_id,operator_name,shift_id,carpark_name,carpark_number,parking_rate_label,parking_rate_name,entry_grace_period,exit_grace_period,vat_type,vat_percentage,ticket_id,entry_date_time,payment_date_time,max_exit_date_time,parking_duration,payment_category,parking_fee,vat_amount,lost_fee,admin_fixed_charges,ticket_replacement_fee,discount_amount,gross_amount,amount_received,discount_id,discount_category,discount_name,coupon_id,coupon_category,coupon_source,product_id,product_quantity,payment_type,authentication_code,bank_notes,void,void_user,void_reason,void_date_time,record_creation_time,facility_number,validation_id,validation_value,validation_hours,validation_transactions,customer_card_id,balance_returned,credit_note,entry_plate_number,exit_plate_number,wallet_points,parktron_payment_id,update_reason,last_updated_datetime
1574,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e90101001886b758be,2021-04-17 19:37:32,2021-04-16 00:10:32,2021-04-17 22:55:33,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-17 22:54:02,200002,,100,0,,,0,0,Q 1307,,0,0,,2021-05-31 11:28:19
1575,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e90101001886f1e6c0,2021-04-17 20:41:29,2021-04-16 00:10:32,2021-04-17 22:58:59,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-17 22:57:28,200002,,100,0,,,0,0,CC 2453,,0,0,,2021-05-31 11:28:19
1576,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188714dc3b,2021-04-17 21:19:40,2021-04-16 00:10:32,2021-04-17 22:59:59,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-17 22:58:28,200002,,100,0,,,0,0,R 828,,0,0,,2021-05-31 11:28:19
1577,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e90101001886cae39f,2021-04-17 19:58:54,2021-04-16 00:10:32,2021-04-17 23:08:50,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-17 23:07:19,200002,,100,0,,,0,0,O 55143,,0,0,,2021-05-31 11:28:19
1578,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e90101001886cb68e3,2021-04-17 19:59:27,2021-04-16 00:10:32,2021-04-17 23:09:02,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-17 23:07:34,200002,,100,0,,,0,0, ,,0,0,,2021-05-31 11:28:19
1579,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e90101001886eaf3ec,2021-04-17 20:33:54,2021-04-16 00:10:32,2021-04-17 23:09:14,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-17 23:07:49,200002,,100,0,,,0,0,1 9123,,0,0,,2021-05-31 11:28:19
1580,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188709ebdb,2021-04-17 21:07:43,2021-04-16 00:10:32,2021-04-17 23:12:15,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-17 23:10:49,200002,,100,0,,,0,0,W 54961,,0,0,,2021-05-31 11:28:19
1581,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e90101001886cc049a,2021-04-17 20:00:07,2021-04-16 00:10:32,2021-04-17 23:13:14,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-17 23:11:49,200002,,100,0,,,0,0,T 93948,,0,0,,2021-05-31 11:28:19
1582,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e90101001886b91efc,2021-04-17 19:39:28,2021-04-16 00:10:32,2021-04-17 23:25:03,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-17 23:23:34,200002,,100,0,,,0,0,U 73060,,0,0,,2021-05-31 11:28:19
1583,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188773c4fa,2021-04-17 23:03:21,2021-04-16 00:10:32,2021-04-17 23:33:15,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-17 23:31:49,200002,,100,0,,,0,0,4 99754,,0,0,,2021-05-31 11:28:19
1584,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e90101001886b62b48,2021-04-17 19:36:14,2021-04-16 00:10:32,2021-04-17 23:33:54,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-17 23:32:19,200002,,100,0,,,0,0,U 94556,,0,0,,2021-05-31 11:28:19
1585,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e90101001887562af4,2021-04-17 22:31:01,2021-04-16 00:10:32,2021-04-18 00:03:57,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 00:02:19,200002,,100,0,,,0,0,12 71541,,0,0,,2021-05-31 11:28:19
1586,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188708038b,2021-04-17 21:05:38,2021-04-16 00:10:32,2021-04-18 00:32:34,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 00:31:04,200002,,100,0,,,0,0,N 24608,,0,0,,2021-05-31 11:28:19
1587,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e901010018877fa31f,2021-04-17 23:16:17,2021-04-16 00:10:32,2021-04-18 00:42:32,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 00:41:04,200002,,100,0,,,0,0,,,0,0,,2021-05-31 11:28:19
1588,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e90101001887855478,2021-04-17 23:22:32,2021-04-16 00:10:32,2021-04-18 00:43:17,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 00:42:04,200002,,100,0,,,0,0,N 39033,,0,0,,2021-05-31 11:28:19
1589,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e901010018872d762d,2021-04-17 21:46:34,2021-04-16 00:10:32,2021-04-18 00:47:23,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 00:45:49,200002,,100,0,,,0,0,E 83135,,0,0,,2021-05-31 11:28:19
1590,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188753b0af,2021-04-17 22:28:19,2021-04-16 00:10:32,2021-04-18 00:49:14,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 00:47:49,200002,,100,0,,,0,0,H 69151,,0,0,,2021-05-31 11:28:19
1591,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e901010018872e572a,2021-04-17 21:47:30,2021-04-16 00:10:32,2021-04-18 00:55:58,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 00:54:34,200002,,100,0,,,0,0,C 8111,,0,0,,2021-05-31 11:28:19
1592,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188724f718,2021-04-17 21:37:16,2021-04-16 00:10:32,2021-04-18 00:56:11,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 00:54:34,200002,,100,0,,,0,0,R 551,,0,0,,2021-05-31 11:28:19
1593,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e90101001887464f01,2021-04-17 22:13:42,2021-04-16 00:10:32,2021-04-18 01:12:18,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 01:10:40,200002,,100,0,,,0,0,17 82104,,0,0,,2021-05-31 11:28:19
1594,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188736a1ab,2021-04-17 21:56:34,2021-04-16 00:10:32,2021-04-18 01:13:26,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 01:11:55,200002,,100,0,,,0,0,W 51590,,0,0,,2021-05-31 11:28:19
1595,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e901010018876989d2,2021-04-17 22:52:11,2021-04-16 00:10:32,2021-04-18 01:14:52,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 01:13:25,200002,,100,0,,,0,0,S 86257,,0,0,,2021-05-31 11:28:19
1596,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e9010100185ce7eb5f,2021-04-09 16:46:31,2021-04-16 00:10:32,2021-04-18 01:16:20,2H 13M,,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 01:14:55,200002,,100,0,,,0,0,,,0,0,,2021-05-31 11:28:19
1597,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e901010018875e0396,2021-04-17 22:39:35,2021-04-16 00:10:32,2021-04-18 01:19:38,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 01:18:09,200002,,100,0,,,0,0,U 35742,,0,0,,2021-05-31 11:28:19
1598,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e90101001886c9adf8,2021-04-17 19:57:34,2021-04-16 00:10:32,2021-04-18 01:19:52,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 01:18:24,200002,,100,0,,,0,0,J 12188,,0,0,,2021-05-31 11:28:19
1599,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e901010018873fc4ee,2021-04-17 22:06:33,2021-04-16 00:10:32,2021-04-18 01:20:07,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 01:18:40,200002,,100,0,,,0,0,R 63087,,0,0,,2021-05-31 11:28:19
1600,,52,84,Handheld Cashier 2,30,parcx,ICD8420210414135849,ICD,1,,parking_rates1,,,inclusive,5,3e90101001887148193,2021-04-17 21:19:17,2021-04-16 00:10:32,2021-04-18 01:26:52,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 01:25:25,200002,,100,0,,,0,0,W 12625,,0,0,,2021-05-31 11:28:19
1601,,52,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e90101001889e94b05,2021-04-18 10:30:56,2021-04-16 00:10:32,2021-04-18 11:20:04,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 11:18:32,200002,,100,0,,,0,0,M 99174,,0,0,,2021-05-31 11:28:19
1602,,53,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e90101001889fddedc,2021-04-18 10:53:25,2021-04-16 00:10:32,2021-04-18 11:51:10,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 11:49:32,200002,,100,0,,,0,0,C 71089,,0,0,,2021-05-31 11:28:19
1605,,53,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188a59bf9a,2021-04-18 12:33:46,2021-04-16 00:10:32,2021-04-18 14:05:06,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 14:03:34,200002,,100,0,,,0,0,C 49012,,0,0,,2021-05-31 11:28:19
1606,,53,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188a2f2798,2021-04-18 11:47:15,2021-04-16 00:10:32,2021-04-18 14:29:22,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 14:27:58,200002,,100,0,,,0,0,V 65869,,0,0,,2021-05-31 11:28:19
1607,,53,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188a36cd18,2021-04-18 11:55:36,2021-04-16 00:10:32,2021-04-18 14:29:49,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 14:28:14,200002,,100,0,,,0,0,H 11474,,0,0,,2021-05-31 11:28:19
1608,,53,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188a342be8,2021-04-18 11:52:44,2021-04-16 00:10:32,2021-04-18 14:33:07,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 14:31:31,200002,,100,0,,,0,0,R 61694,,0,0,,2021-05-31 11:28:19
1609,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188a70264d,2021-04-18 12:58:14,2021-04-16 00:10:32,2021-04-18 14:36:40,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 14:35:16,200002,,100,0,,,0,0,P 77300,,0,0,,2021-05-31 11:28:19
1610,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188a71f811,2021-04-18 13:00:14,2021-04-16 00:10:32,2021-04-18 14:41:32,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 14:40:01,200002,,100,0,,,0,0,N 3509,,0,0,,2021-05-31 11:28:19
1611,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188aa409e9,2021-04-18 13:54:55,2021-04-16 00:10:32,2021-04-18 14:47:21,2H 13M,Regular Payment,100,0,0,0,0,0,0,100,0,,,,,,0,0,Cash,,,,,,,2021-04-18 14:45:46,200002,,,0,,,0,0,J 91187,,0,0,,2021-05-31 11:28:19
1612,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188a971a5d,2021-04-18 13:40:47,2021-04-16 00:10:32,2021-04-18 14:57:34,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 14:55:59,200002,,100,0,,,0,0,T 45701,,0,0,,2021-05-31 11:28:19
1613,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188a689321,2021-04-18 12:49:58,2021-04-16 00:10:32,2021-04-18 15:01:13,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 14:59:44,200002,,100,0,,,0,0,Q 56515,,0,0,,2021-05-31 11:28:19
1614,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188a906060,2021-04-18 13:33:27,2021-04-16 00:10:32,2021-04-18 15:25:30,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 15:24:05,200002,,100,0,,,0,0,V 74687,,0,0,,2021-05-31 11:28:19
1615,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188a934917,2021-04-18 13:36:37,2021-04-16 00:10:32,2021-04-18 15:33:21,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 15:31:41,200002,,100,0,,,0,0,P 39442,,0,0,,2021-05-31 11:28:19
1616,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188abf22af,2021-04-18 14:24:31,2021-04-16 00:10:32,2021-04-18 16:08:52,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 16:07:16,200002,,100,0,,,0,0,C 74829,,0,0,,2021-05-31 11:28:19
1617,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188b395026,2021-04-18 16:37:58,2021-04-16 00:10:32,2021-04-18 16:51:46,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 16:50:11,200002,,100,0,,,0,0,H 11961,,0,0,,2021-05-31 11:28:19
1618,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188aee3fb0,2021-04-18 15:15:58,2021-04-16 00:10:32,2021-04-18 16:52:20,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 16:50:41,200002,,100,0,,,0,0,C 38499,,0,0,,2021-05-31 11:28:19
1619,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188af4fa69,2021-04-18 15:23:19,2021-04-16 00:10:32,2021-04-18 16:58:25,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 16:56:56,200002,,100,0,,,0,0,M 63412,,0,0,,2021-05-31 11:28:19
1620,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188ac74a62,2021-04-18 14:33:25,2021-04-16 00:10:32,2021-04-18 17:24:06,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 17:22:36,200002,,100,0,,,0,0,R 828,,0,0,,2021-05-31 11:28:19
1621,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188b163180,2021-04-18 15:59:36,2021-04-16 00:10:32,2021-04-18 17:28:09,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 17:26:35,200002,,100,0,,,0,0,S 9116,,0,0,,2021-05-31 11:28:19
1622,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188adf8c2a,2021-04-18 14:59:55,2021-04-16 00:10:32,2021-04-18 17:30:27,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 17:28:50,200002,,100,0,,,0,0,R 23700,,0,0,,2021-05-31 11:28:19
1623,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188b416543,2021-04-18 16:46:48,2021-04-16 00:10:32,2021-04-18 17:41:40,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 17:40:00,200002,,100,0,,,0,0,N 6401,,0,0,,2021-05-31 11:28:19
1624,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188b16a0dd,2021-04-18 16:00:05,2021-04-16 00:10:32,2021-04-18 17:56:25,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 17:54:50,200002,,100,0,,,0,0,U 6338,,0,0,,2021-05-31 11:28:19
1625,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188abec2c3,2021-04-18 14:24:06,2021-04-16 00:10:32,2021-04-18 17:58:05,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 17:56:35,200002,,100,0,,,0,0,O 71173,,0,0,,2021-05-31 11:28:19
1626,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188b296be0,2021-04-18 16:20:36,2021-04-16 00:10:32,2021-04-18 18:12:25,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 18:10:54,200002,,100,0,,,0,0,F 79641,,0,0,,2021-05-31 11:28:19
1627,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188b18c038,2021-04-18 16:02:24,2021-04-16 00:10:32,2021-04-18 18:31:53,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 18:30:17,200002,,100,0,,,0,0,U 79825,,0,0,,2021-05-31 11:28:19
1628,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188b576ed1,2021-04-18 17:10:52,2021-04-16 00:10:32,2021-04-18 18:34:46,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 18:33:17,200002,,100,0,,,0,0,Q 70029,,0,0,,2021-05-31 11:28:19
1629,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188b3c936c,2021-04-18 16:41:32,2021-04-16 00:10:32,2021-04-18 18:40:55,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 18:39:17,200002,,100,0,,,0,0,H 35945,,0,0,,2021-05-31 11:28:19
1630,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188b571bbf,2021-04-18 17:10:31,2021-04-16 00:10:32,2021-04-18 18:41:16,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 18:39:47,200002,,100,0,,,0,0,G 75424,,0,0,,2021-05-31 11:28:19
1631,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188b9ef66f,2021-04-18 18:29:00,2021-04-16 00:10:32,2021-04-18 19:53:52,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 19:52:19,200002,,100,0,,,0,0,W 65037,,0,0,,2021-05-31 11:28:19
1632,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188ba53927,2021-04-18 18:35:50,2021-04-16 00:10:32,2021-04-18 20:11:18,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 20:09:45,200002,,100,0,,,0,0,H 96685,,0,0,,2021-05-31 11:28:19
1633,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188bf16c2e,2021-04-18 19:59:04,2021-04-16 00:10:32,2021-04-18 21:12:40,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 21:11:07,200002,,100,0,,,0,0,M 23840,,0,0,,2021-05-31 11:28:19
1634,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188bd608f9,2021-04-18 19:29:09,2021-04-16 00:10:32,2021-04-18 21:32:38,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 21:31:07,200002,,100,0,,,0,0,T 25064,,0,0,,2021-05-31 11:28:19
1635,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188c368098,2021-04-18 21:14:31,2021-04-16 00:10:32,2021-04-18 22:22:11,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 22:20:39,200002,,100,0,,,0,0,5 72785,,0,0,,2021-05-31 11:28:19
1636,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188bdaa881,2021-04-18 19:34:12,2021-04-16 00:10:32,2021-04-18 22:33:00,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 22:31:31,200002,,100,0,,,0,0,N 2712,,0,0,,2021-05-31 11:28:19
1637,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188bfb4d9e,2021-04-18 20:09:50,2021-04-16 00:10:32,2021-04-18 22:37:54,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 22:36:30,200002,,100,0,,,0,0,,,0,0,,2021-05-31 11:28:19
1638,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188bfa18c6,2021-04-18 20:08:32,2021-04-16 00:10:32,2021-04-18 22:43:30,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 22:42:00,200002,,100,0,,,0,0,A 5481,,0,0,,2021-05-31 11:28:19
1639,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188c01734d,2021-04-18 20:16:34,2021-04-16 00:10:32,2021-04-18 23:14:42,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 23:13:09,200002,,100,0,,,0,0,M 6582,,0,0,,2021-05-31 11:28:19
1640,,54,84,Handheld Cashier 2,42,carolyn,ICD8420210414072536,ICD,1,,parking_rates1,,,inclusive,5,3e9010100188b75404d,2021-04-18 17:43:26,2021-04-16 00:10:32,2021-04-18 23:48:05,2H 13M,Regular Payment,100,0,0,0,0,0,0,0,0,,,,,,0,0,Cash,,,,,,,2021-04-18 23:46:30,200002,,100,0,,,0,0,K 9368,,0,0,,2021-05-31 11:28:19
